0.35	0.35	0.4
0.34037	0.350202	0.402688


0.34037	0.350202	0.402688
0.332402	0.346571	0.397857


0.332402	0.346571	0.397857
0.325377	0.347064	0.404956


0.325377	0.347064	0.404956
0.323979	0.337189	0.405677


0.323979	0.337189	0.405677
0.32366	0.328056	0.401615


0.32366	0.328056	0.401615
0.313997	0.325949	0.403092


0.313997	0.325949	0.403092
0.308161	0.320524	0.409134


0.308161	0.320524	0.409134
0.307947	0.311303	0.40527


0.307947	0.311303	0.40527
0.304295	0.30513	0.412238


0.304295	0.30513	0.412238
0.296017	0.300713	0.415696


0.296017	0.300713	0.415696
0.29171	0.294011	0.409651


0.29171	0.294011	0.409651
0.282472	0.292076	0.406347


0.282472	0.292076	0.406347
0.276015	0.285459	0.402538


0.276015	0.285459	0.402538
0.267402	0.283652	0.397788


0.267402	0.283652	0.397788
0.260611	0.276316	0.398054


0.260611	0.276316	0.398054
0.261178	0.267301	0.393763


0.260611	0.276316	0.398054
0.254581	0.27478	0.405882


0.261178	0.267301	0.393763
0.258801	0.258599	0.389449


0.254581	0.27478	0.405882
0.245036	0.275539	0.408766


0.258801	0.258599	0.389449
0.260162	0.249272	0.39279


0.260162	0.249272	0.39279
0.256222	0.241948	0.398344


0.256222	0.241948	0.398344
0.248623	0.236495	0.40188


0.248623	0.236495	0.40188
0.249399	0.227631	0.397318


0.245036	0.275539	0.408766
0.235145	0.276932	0.408289


0.249399	0.227631	0.397318
0.250684	0.221629	0.389423


0.250684	0.221629	0.389423
0.24359	0.214677	0.388264


0.24359	0.214677	0.388264
0.235039	0.209572	0.389167


0.235039	0.209572	0.389167
0.225958	0.210228	0.385032


0.235145	0.276932	0.408289
0.227996	0.277013	0.415281


0.235039	0.209572	0.389167
0.234704	0.202905	0.396614


0.225958	0.210228	0.385032
0.21631	0.208709	0.387177


0.227996	0.277013	0.415281
0.221968	0.281691	0.421745


0.21631	0.208709	0.387177
0.209285	0.207656	0.380138


0.209285	0.207656	0.380138
0.211646	0.201956	0.372269


0.209285	0.207656	0.380138
0.201299	0.202684	0.383531


0.211646	0.201956	0.372269
0.213749	0.194541	0.365896


0.213749	0.194541	0.365896
0.205405	0.193054	0.360589


0.221968	0.281691	0.421745
0.222028	0.280621	0.431687


0.205405	0.193054	0.360589
0.206956	0.184147	0.356316


0.206956	0.184147	0.356316
0.20218	0.177352	0.350747


0.20218	0.177352	0.350747
0.193173	0.174869	0.34718


0.222028	0.280621	0.431687
0.216963	0.278334	0.44


0.193173	0.174869	0.34718
0.184453	0.171381	0.343746


0.184453	0.171381	0.343746
0.186421	0.162499	0.339594


0.186421	0.162499	0.339594
0.18839	0.153618	0.335442


0.18839	0.153618	0.335442
0.182656	0.147314	0.330209


0.184453	0.171381	0.343746
0.18182	0.177453	0.33625


0.234704	0.202905	0.396614
0.232874	0.198961	0.405619


0.182656	0.147314	0.330209
0.18013	0.138134	0.333269


0.18013	0.138134	0.333269
0.170844	0.13827	0.329561


0.170844	0.13827	0.329561
0.162023	0.138635	0.324864


0.162023	0.138635	0.324864
0.156887	0.130084	0.324152


0.156887	0.130084	0.324152
0.150981	0.12626	0.331259


0.150981	0.12626	0.331259
0.149472	0.119219	0.338197


0.232874	0.198961	0.405619
0.233536	0.19154	0.412288


0.233536	0.19154	0.412288
0.234634	0.187526	0.421382


0.156887	0.130084	0.324152
0.154491	0.125221	0.315749


0.154491	0.125221	0.315749
0.147684	0.119481	0.311198


0.234634	0.187526	0.421382
0.235513	0.180026	0.427936


0.149472	0.119219	0.338197
0.143465	0.115002	0.34499


0.216963	0.278334	0.44
0.213236	0.277324	0.449225


0.24359	0.214677	0.388264
0.247153	0.211549	0.379458


0.147684	0.119481	0.311198
0.153479	0.111686	0.308817


0.153479	0.111686	0.308817
0.15593	0.102442	0.305896


0.15593	0.102442	0.305896
0.153455	0.0941024	0.300963


0.143465	0.115002	0.34499
0.139729	0.108453	0.351559


0.139729	0.108453	0.351559
0.130884	0.112097	0.354473


0.130884	0.112097	0.354473
0.123697	0.108359	0.360335


0.123697	0.108359	0.360335
0.117659	0.107661	0.368276


0.117659	0.107661	0.368276
0.111562	0.102065	0.37389


0.18182	0.177453	0.33625
0.1798	0.182345	0.327765


0.111562	0.102065	0.37389
0.10473	0.0980502	0.37999


0.153455	0.0941024	0.300963
0.150397	0.0845897	0.300571


0.150397	0.0845897	0.300571
0.143025	0.0784712	0.297703


0.235513	0.180026	0.427936
0.241074	0.178699	0.436141


0.10473	0.0980502	0.37999
0.0977197	0.0964248	0.386933


0.0977197	0.0964248	0.386933
0.0891409	0.100417	0.383698


0.0891409	0.100417	0.383698
0.0823072	0.105441	0.388995


0.247153	0.211549	0.379458
0.248607	0.21218	0.369585


0.0823072	0.105441	0.388995
0.0742231	0.0996315	0.389944


0.0742231	0.0996315	0.389944
0.0653002	0.104144	0.38982


0.150397	0.0845897	0.300571
0.156029	0.0767387	0.303147


0.147684	0.119481	0.311198
0.14137	0.124138	0.304997


0.296017	0.300713	0.415696
0.29922	0.301193	0.425157


0.0653002	0.104144	0.38982
0.0576493	0.105363	0.383497


0.156029	0.0767387	0.303147
0.158943	0.0681015	0.299036


0.158943	0.0681015	0.299036
0.164539	0.0601407	0.30134


0.164539	0.0601407	0.30134
0.167381	0.0515343	0.297115


0.241074	0.178699	0.436141
0.242813	0.173119	0.444255


0.167381	0.0515343	0.297115
0.170785	0.0447791	0.303657


0.143025	0.0784712	0.297703
0.13621	0.0799622	0.290538


0.13621	0.0799622	0.290538
0.138975	0.0759125	0.281823


0.0653002	0.104144	0.38982
0.0596599	0.105447	0.397974


0.242813	0.173119	0.444255
0.240445	0.172034	0.45391


0.0596599	0.105447	0.397974
0.051575	0.110993	0.399942


0.170785	0.0447791	0.303657
0.173557	0.035459	0.305991


0.182656	0.147314	0.330209
0.189447	0.146544	0.32291


0.14137	0.124138	0.304997
0.138338	0.127871	0.29623


0.173557	0.035459	0.305991
0.176336	0.0269868	0.301464


0.0576493	0.105363	0.383497
0.0511151	0.0993572	0.378889


0.138338	0.127871	0.29623
0.133117	0.129426	0.287844


0.0596599	0.105447	0.397974
0.057672	0.0988223	0.405196


0.138975	0.0759125	0.281823
0.142018	0.0745706	0.272392


0.051575	0.110993	0.399942
0.0427794	0.114458	0.403202


0.142018	0.0745706	0.272392
0.135895	0.0679011	0.268146


0.176336	0.0269868	0.301464
0.179115	0.0185147	0.296936


0.135895	0.0679011	0.268146
0.12825	0.0656077	0.262121


0.0427794	0.114458	0.403202
0.037702	0.111237	0.411192


0.179115	0.0185147	0.296936
0.178526	0.0115169	0.289817


0.037702	0.111237	0.411192
0.034331	0.105248	0.418456


0.0427794	0.114458	0.403202
0.0366082	0.120381	0.398021


0.034331	0.105248	0.418456
0.0286691	0.109198	0.425691


0.178526	0.0115169	0.289817
0.181377	0.00303072	0.285361


0.0286691	0.109198	0.425691
0.0214097	0.102961	0.42859


0.0214097	0.102961	0.42859
0.0142889	0.109892	0.429708


0.12825	0.0656077	0.262121
0.121424	0.0587728	0.259533


