0.298147 0.171067 0.160304
0.297315 0.170769 0.159744
0.296461 0.170483 0.159194
0.295583 0.170208 0.158655
0.294681 0.16994 0.158128
0.293753 0.169678 0.157613
0.292799 0.16942 0.15711
0.291817 0.169165 0.156618
0.290806 0.16891 0.156139
0.289765 0.168654 0.155671
0.288692 0.168394 0.155216
0.287588 0.168129 0.154772
0.28645 0.167857 0.154341
0.285278 0.167575 0.15392
0.284071 0.167282 0.153512
0.282827 0.166976 0.153114
0.281546 0.166653 0.152728
0.280227 0.166313 0.152352
0.278869 0.165953 0.151987
0.277471 0.165569 0.151632
0.276033 0.165161 0.151287
0.274554 0.164724 0.150951
0.273035 0.164256 0.150625
0.271475 0.163755 0.150308
0.269874 0.163217 0.15
0.268232 0.16264 0.1497
0.266551 0.162021 0.149408
0.26483 0.161356 0.149123
0.263071 0.160643 0.148847
0.261275 0.159878 0.148577
0.259444 0.159059 0.148313
0.257579 0.158182 0.148056
0.255684 0.157245 0.147805
0.25376 0.156245 0.147559
0.251811 0.155179 0.147319
0.249839 0.154045 0.147083
0.247849 0.152841 0.146852
0.245843 0.151564 0.146625
0.243827 0.150214 0.146402
0.241804 0.148789 0.146183
0.239778 0.147289 0.145967
0.237755 0.145712 0.145753
0.235739 0.144058 0.145542
0.233735 0.142328 0.145334
0.231748 0.140524 0.145127
0.229782 0.138645 0.144922
0.227842 0.136693 0.144718
0.225933 0.134671 0.144516
0.224058 0.132582 0.144315
0.222223 0.130427 0.144114
0.22043 0.12821 0.143914
0.218683 0.125935 0.143714
0.216985 0.123605 0.143515
0.215339 0.121225 0.143315
0.213746 0.118798 0.143116
0.21221 0.116328 0.142916
0.210731 0.113821 0.142717
0.209311 0.11128 0.142516
0.207949 0.108711 0.142316
0.206646 0.106116 0.142115
0.205403 0.103501 0.141913
0.204217 0.10087 0.141711
0.20309 0.0982269 0.141509
0.202018 0.0955753 0.141306
0.201002 0.092919 0.141102
0.200038 0.0902614 0.140898
0.199126 0.0876058 0.140694
0.198263 0.0849551 0.140489
0.197446 0.082312 0.140285
0.196674 0.0796789 0.140079
0.195943 0.0770579 0.139874
0.195252 0.0744511 0.139669
0.194597 0.07186 0.139463
0.193977 0.069286 0.139258
0.193388 0.0667302 0.139053
0.192828 0.0641935 0.138848
0.192294 0.0616767 0.138644
0.191785 0.05918 0.13844
0.191298 0.0567038 0.138237
0.190831 0.0542482 0.138034
0.190381 0.0518131 0.137832
0.189948 0.0493982 0.13763
0.189529 0.0470031 0.13743
0.189123 0.0446274 0.13723
0.188728 0.0422705 0.137031
0.188344 0.0399317 0.136833
0.187969 0.0376104 0.136636
0.187603 0.0353058 0.13644
0.187245 0.0330172 0.136245
0.186893 0.0307437 0.136052
0.186549 0.0284847 0.135859
0.186211 0.0262393 0.135667
0.185879 0.0240068 0.135477
0.185553 0.0217867 0.135287
0.185233 0.0195781 0.135098
0.18492 0.0173806 0.134911
0.184612 0.0151936 0.134724
0.184312 0.0130167 0.134539
0.184018 0.0108494 0.134354
0.183731 0.00869131 0.13417
0.183451 0.00654225 0.133987
0.183179 0.00440197 0.133805
0.182915 0.00227029 0.133624
0.182659 0.000147101 0.133444
0.182412 -0.00196765 0.133264
0.182174 -0.00407398 0.133085
0.181945 -0.00617185 0.132906
0.181726 -0.00826118 0.132729
0.181516 -0.0103419 0.132552
0.181316 -0.0124138 0.132375
0.181126 -0.0144767 0.132199
0.180947 -0.0165306 0.132024
0.180778 -0.0185751 0.131849
0.180619 -0.0206101 0.131675
0.18047 -0.0226353 0.131501
0.180332 -0.0246505 0.131328
0.180204 -0.0266555 0.131155
0.180087 -0.0286501 0.130983
0.179979 -0.0306341 0.130811
0.179882 -0.0326072 0.13064
0.179795 -0.0345692 0.130469
0.179717 -0.03652 0.130299
0.179649 -0.0384594 0.130129
0.17959 -0.0403873 0.129959
0.17954 -0.0423034 0.129791
0.179499 -0.0442076 0.129622
0.179467 -0.0460999 0.129454
0.179442 -0.0479801 0.129287
0.179426 -0.0498482 0.12912
0.179417 -0.0517041 0.128954
0.179415 -0.0535477 0.128788
0.179421 -0.0553789 0.128623
0.179433 -0.0571979 0.128458
0.179452 -0.0590045 0.128294
0.179477 -0.0607988 0.128131
0.179507 -0.0625808 0.127968
0.179543 -0.0643506 0.127806
0.179585 -0.066108 0.127644
0.179631 -0.0678533 0.127483
0.179682 -0.0695865 0.127323
0.179737 -0.0713076 0.127163
0.179796 -0.0730167 0.127005
0.179859 -0.074714 0.126846
0.179926 -0.0763994 0.126689
0.179996 -0.0780731 0.126532
0.180069 -0.0797352 0.126376
0.180145 -0.0813858 0.12622
0.180224 -0.0830249 0.126066
0.180305 -0.0846528 0.125912
0.180388 -0.0862695 0.125759
0.180474 -0.0878751 0.125606
0.180561 -0.0894698 0.125454
0.18065 -0.0910536 0.125303
0.180741 -0.0926267 0.125153
0.180833 -0.0941892 0.125004
0.180926 -0.0957411 0.124855
0.181021 -0.0972827 0.124708
0.181116 -0.0988141 0.12456
0.181213 -0.100335 0.124414
0.18131 -0.101846 0.124269
0.181408 -0.103348 0.124124
0.181506 -0.104839 0.12398
0.181605 -0.10632 0.123837
0.181705 -0.107792 0.123695
0.181804 -0.109255 0.123553
0.181904 -0.110708 0.123413
0.182004 -0.112152 0.123273
0.182105 -0.113586 0.123133
0.182205 -0.115011 0.122995
0.182305 -0.116427 0.122858
0.182405 -0.117835 0.122721
0.182506 -0.119233 0.122585
0.182606 -0.120623 0.12245
0.182706 -0.122004 0.122315
0.182805 -0.123376 0.122182
0.182905 -0.124739 0.122049
0.183004 -0.126094 0.121917
0.183103 -0.127441 0.121785
0.183202 -0.12878 0.121655
0.1833 -0.13011 0.121525
0.183398 -0.131432 0.121396
0.183495 -0.132745 0.121268
0.183592 -0.134051 0.12114
0.183689 -0.135349 0.121014
0.183786 -0.136638 0.120888
0.183881 -0.13792 0.120762
0.183977 -0.139194 0.120638
0.184072 -0.14046 0.120514
0.184166 -0.141719 0.120391
0.18426 -0.14297 0.120269
0.184354 -0.144213 0.120147
0.184447 -0.145449 0.120026
0.18454 -0.146677 0.119906
0.184632 -0.147898 0.119787
0.184724 -0.149111 0.119668
0.184815 -0.150317 0.11955
0.184905 -0.151516 0.119433
0.184995 -0.152707 0.119316
0.185085 -0.153891 0.119201
0.185174 -0.155068 0.119085
0.185263 -0.156238 0.118971
0.185351 -0.157401 0.118857
0.185439 -0.158557 0.118744
0.185526 -0.159706 0.118632
0.185612 -0.160848 0.11852
0.185699 -0.161983 0.118409
0.185784 -0.163112 0.118298
0.185869 -0.164233 0.118188
0.185954 -0.165348 0.118079
0.186038 -0.166456 0.117971
0.186122 -0.167558 0.117863
0.186205 -0.168652 0.117756
0.186288 -0.169741 0.117649
0.18637 -0.170822 0.117543
0.186452 -0.171897 0.117438
0.186533 -0.172966 0.117334
0.186614 -0.174028 0.11723
0.186694 -0.175084 0.117126
0.186774 -0.176134 0.117023
0.186853 -0.177177 0.116921
0.186932 -0.178214 0.11682
0.18701 -0.179245 0.116719
0.187088 -0.18027 0.116619
0.187166 -0.181288 0.116519
0.187243 -0.1823 0.11642
0.187319 -0.183307 0.116321
0.187395 -0.184307 0.116223
0.187471 -0.185301 0.116126
0.187546 -0.186289 0.116029
0.187621 -0.187271 0.115933
0.187695 -0.188248 0.115837
0.187769 -0.189218 0.115742
0.187842 -0.190183 0.115648
0.187915 -0.191142 0.115554
0.187988 -0.192095 0.115461
0.18806 -0.193043 0.115368
0.188131 -0.193984 0.115276
0.188202 -0.19492 0.115184
0.188273 -0.195851 0.115093
0.188344 -0.196776 0.115002
0.188413 -0.197695 0.114912
0.188483 -0.198609 0.114823
0.188552 -0.199517 0.114734
0.188621 -0.20042 0.114646
0.188689 -0.201318 0.114558
0.188757 -0.20221 0.11447
0.188824 -0.203097 0.114384
0.188891 -0.203978 0.114297
0.188958 -0.204854 0.114211
0.189024 -0.205725 0.114126
0.18909 -0.206591 0.114041
0.189156 -0.207451 0.113957
0.189221 -0.208306 0.113873
0.189285 -0.209157 0.11379
0.18935 -0.210002 0.113707
0.189414 -0.210842 0.113625
0.189477 -0.211677 0.113543
0.18954 -0.212507 0.113462
0.189603 -0.213332 0.113381
0.189665 -0.214152 0.113301
0.189727 -0.214967 0.113221
0.189789 -0.215777 0.113142
0.18985 -0.216582 0.113063
0.189911 -0.217383 0.112985
0.189972 -0.218178 0.112907
0.190032 -0.218969 0.112829
0.190092 -0.219756 0.112752
0.190151 -0.220537 0.112676
0.19021 -0.221314 0.1126
0.190269 -0.222086 0.112524
0.190327 -0.222853 0.112449
0.190385 -0.223616 0.112374
0.190443 -0.224375 0.1123
0.1905 -0.225128 0.112226
0.190557 -0.225878 0.112153
0.190614 -0.226622 0.11208
0.19067 -0.227363 0.112008
0.190726 -0.228098 0.111936
0.190782 -0.22883 0.111864
0.190837 -0.229557 0.111793
0.190892 -0.230279 0.111722
0.190947 -0.230998 0.111652
0.191001 -0.231712 0.111582
0.191055 -0.232422 0.111512
0.191109 -0.233127 0.111443
0.191162 -0.233828 0.111375
0.191215 -0.234525 0.111306
0.191268 -0.235218 0.111238
0.19132 -0.235907 0.111171
0.191372 -0.236591 0.111104
0.191424 -0.237272 0.111037
0.191476 -0.237948 0.110971
0.191527 -0.23862 0.110905
0.191578 -0.239289 0.11084
0.191628 -0.239953 0.110775
0.191678 -0.240613 0.11071
0.191728 -0.24127 0.110646
0.191778 -0.241922 0.110582
0.191827 -0.24257 0.110519
0.191876 -0.243215 0.110455
0.191925 -0.243856 0.110393
0.191974 -0.244493 0.11033
0.192022 -0.245126 0.110268
0.19207 -0.245755 0.110207
0.192117 -0.24638 0.110146
0.192164 -0.247002 0.110085
0.192211 -0.24762 0.110024
0.192258 -0.248234 0.109964
0.192305 -0.248845 0.109904
0.192351 -0.249452 0.109845
0.192397 -0.250055 0.109786
0.192442 -0.250655 0.109727
0.192488 -0.251251 0.109669
0.192533 -0.251843 0.109611
0.192578 -0.252432 0.109553
0.192622 -0.253018 0.109496
0.192666 -0.2536 0.109439
0.19271 -0.254178 0.109382
0.192754 -0.254753 0.109326
0.192798 -0.255324 0.10927
0.192841 -0.255893 0.109214
0.192884 -0.256457 0.109159
0.192926 -0.257018 0.109104
0.192969 -0.257576 0.109049
0.193011 -0.258131 0.108995
0.193053 -0.258682 0.108941
0.193095 -0.25923 0.108887
0.193136 -0.259775 0.108834
0.193177 -0.260316 0.108781
0.193218 -0.260854 0.108728
0.193259 -0.261389 0.108676
0.193299 -0.261921 0.108624
0.19334 -0.262449 0.108572
0.19338 -0.262974 0.108521
0.193419 -0.263497 0.10847
0.193459 -0.264016 0.108419
0.193498 -0.264531 0.108368
0.193537 -0.265044 0.108318
0.193576 -0.265554 0.108268
0.193614 -0.266061 0.108219
0.193653 -0.266564 0.108169
0.193691 -0.267065 0.10812
0.193729 -0.267563 0.108072
0.193766 -0.268057 0.108023
0.193804 -0.268549 0.107975
0.193841 -0.269038 0.107927
0.193878 -0.269523 0.10788
0.193914 -0.270006 0.107832
0.193951 -0.270486 0.107785
0.193987 -0.270963 0.107739
0.194023 -0.271437 0.107692
0.194059 -0.271909 0.107646
0.194095 -0.272377 0.1076
0.19413 -0.272843 0.107555
0.194166 -0.273306 0.107509
0.194201 -0.273766 0.107464
0.194235 -0.274224 0.107419
0.19427 -0.274678 0.107375
0.194304 -0.27513 0.107331
0.194338 -0.275579 0.107287
0.194372 -0.276026 0.107243
0.194406 -0.27647 0.107199
0.19444 -0.276911 0.107156
0.194473 -0.277349 0.107113
0.194506 -0.277785 0.107071
0.194539 -0.278219 0.107028
0.194572 -0.278649 0.106986
0.194605 -0.279077 0.106944
0.194637 -0.279503 0.106902
0.194669 -0.279926 0.106861
0.194701 -0.280346 0.10682
0.194733 -0.280764 0.106779
0.194765 -0.28118 0.106738
0.194796 -0.281593 0.106698
0.194827 -0.282003 0.106658
0.194858 -0.282411 0.106618
0.194889 -0.282817 0.106578
0.19492 -0.28322 0.106539
0.19495 -0.28362 0.106499
0.19498 -0.284019 0.10646
0.195011 -0.284415 0.106422
0.195041 -0.284808 0.106383
0.19507 -0.285199 0.106345
0.1951 -0.285588 0.106307
0.195129 -0.285975 0.106269
0.195159 -0.286359 0.106231
0.195188 -0.286741 0.106194
0.195216 -0.28712 0.106157
0.195245 -0.287497 0.10612
0.195274 -0.287872 0.106083
0.195302 -0.288245 0.106047
0.19533 -0.288616 0.10601
0.195358 -0.288984 0.105974
0.195386 -0.28935 0.105938
0.195414 -0.289714 0.105903
0.195441 -0.290076 0.105867
0.195469 -0.290435 0.105832
0.195496 -0.290793 0.105797
0.195523 -0.291148 0.105762
0.19555 -0.291501 0.105728
0.195576 -0.291852 0.105693
0.195603 -0.292201 0.105659
0.195629 -0.292548 0.105625
0.195656 -0.292892 0.105591
0.195682 -0.293235 0.105558
0.195708 -0.293576 0.105525
0.195733 -0.293914 0.105491
0.195759 -0.294251 0.105459
0.195784 -0.294585 0.105426
0.19581 -0.294918 0.105393
0.195835 -0.295248 0.105361
0.19586 -0.295577 0.105329
0.195885 -0.295903 0.105297
0.195909 -0.296228 0.105265
0.195934 -0.29655 0.105233
0.195958 -0.296871 0.105202
0.195982 -0.29719 0.105171
0.196007 -0.297507 0.10514
0.196031 -0.297822 0.105109
0.196054 -0.298135 0.105078
0.196078 -0.298446 0.105048
0.196102 -0.298755 0.105017
0.196125 -0.299063 0.104987
0.196148 -0.299368 0.104957
0.196171 -0.299672 0.104928
0.196194 -0.299974 0.104898
0.196217 -0.300274 0.104869
0.19624 -0.300573 0.10484
0.196262 -0.300869 0.10481
0.196285 -0.301164 0.104782
0.196307 -0.301457 0.104753
0.196329 -0.301748 0.104724
0.196351 -0.302038 0.104696
0.196373 -0.302326 0.104668
0.196395 -0.302612 0.10464
0.196417 -0.302896 0.104612
0.196438 -0.303179 0.104584
0.196459 -0.303459 0.104557
0.196481 -0.303739 0.10453
0.196502 -0.304016 0.104502
0.196523 -0.304292 0.104475
0.196544 -0.304566 0.104448
0.196564 -0.304839 0.104422
0.196585 -0.30511 0.104395
0.196605 -0.305379 0.104369
0.196626 -0.305647 0.104343
0.196646 -0.305913 0.104317
0.196666 -0.306178 0.104291
0.196686 -0.306441 0.104265
0.196706 -0.306702 0.104239
0.196726 -0.306962 0.104214
0.196746 -0.30722 0.104189
0.196765 -0.307477 0.104164
0.196784 -0.307732 0.104139
0.196804 -0.307985 0.104114
0.196823 -0.308238 0.104089
0.196842 -0.308488 0.104064
0.196861 -0.308737 0.10404
0.19688 -0.308985 0.104016
0.196898 -0.309231 0.103992
0.196917 -0.309475 0.103968
0.196936 -0.309719 0.103944
0.196954 -0.30996 0.10392
0.196972 -0.310201 0.103897
0.19699 -0.310439 0.103873
0.197008 -0.310677 0.10385
0.197026 -0.310913 0.103827
0.197044 -0.311147 0.103804
0.197062 -0.31138 0.103781
0.19708 -0.311612 0.103759
0.197097 -0.311842 0.103736
0.197115 -0.312071 0.103714
0.197132 -0.312299 0.103691
0.197149 -0.312525 0.103669
0.197166 -0.31275 0.103647
0.197183 -0.312973 0.103625
0.1972 -0.313196 0.103604
0.197217 -0.313416 0.103582
0.197234 -0.313636 0.10356
0.19725 -0.313854 0.103539
0.197267 -0.314071 0.103518
0.197283 -0.314287 0.103497
0.197299 -0.314501 0.103476
0.197316 -0.314714 0.103455
0.197332 -0.314926 0.103434
0.197348 -0.315136 0.103414
0.197364 -0.315345 0.103393
0.197379 -0.315553 0.103373
0.197395 -0.31576 0.103353
0.197411 -0.315965 0.103332
0.197426 -0.316169 0.103312
0.197442 -0.316372 0.103293
0.197457 -0.316574 0.103273
0.197472 -0.316775 0.103253
0.197488 -0.316974 0.103234
0.197503 -0.317172 0.103214
0.197518 -0.317369 0.103195
0.197533 -0.317565 0.103176
0.197547 -0.31776 0.103157
0.197562 -0.317953 0.103138
0.197577 -0.318145 0.103119
0.197591 -0.318336 0.1031
0.197606 -0.318526 0.103082
0.19762 -0.318715 0.103063
0.197634 -0.318903 0.103045
0.197648 -0.31909 0.103026
0.197663 -0.319275 0.103008
0.197677 -0.319459 0.10299
0.197691 -0.319643 0.102972
0.197704 -0.319825 0.102955
0.197718 -0.320006 0.102937
0.197732 -0.320186 0.102919
0.197745 -0.320365 0.102902
0.197759 -0.320542 0.102884
0.197772 -0.320719 0.102867
0.197786 -0.320895 0.10285
0.197799 -0.32107 0.102833
0.197812 -0.321243 0.102816
0.197825 -0.321416 0.102799
0.197838 -0.321587 0.102782
0.197851 -0.321758 0.102765
0.197864 -0.321927 0.102749
0.197877 -0.322096 0.102732
0.19789 -0.322263 0.102716
0.197903 -0.322429 0.102699
0.197915 -0.322595 0.102683
0.197928 -0.322759 0.102667
0.19794 -0.322923 0.102651
0.197952 -0.323085 0.102635
0.197965 -0.323247 0.102619
0.197977 -0.323407 0.102604
0.197989 -0.323567 0.102588
0.198001 -0.323725 0.102573
0.198013 -0.323883 0.102557
0.198025 -0.32404 0.102542
0.198037 -0.324195 0.102527
0.198049 -0.32435 0.102511
0.19806 -0.324504 0.102496
0.198072 -0.324657 0.102481
0.198084 -0.324809 0.102466
0.198095 -0.32496 0.102452
0.198107 -0.325111 0.102437
0.198118 -0.32526 0.102422
0.198129 -0.325408 0.102408
0.19814 -0.325556 0.102393
0.198152 -0.325703 0.102379
0.198163 -0.325848 0.102365
0.198174 -0.325993 0.102351
0.198185 -0.326137 0.102336
0.198196 -0.32628 0.102322
0.198206 -0.326423 0.102308
0.198217 -0.326564 0.102295
0.198228 -0.326705 0.102281
0.198238 -0.326845 0.102267
0.198249 -0.326984 0.102254
0.19826 -0.327122 0.10224
0.19827 -0.327259 0.102227
0.19828 -0.327395 0.102213
0.198291 -0.327531 0.1022
0.198301 -0.327666 0.102187
0.198311 -0.3278 0.102174
0.198321 -0.327933 0.102161
0.198331 -0.328065 0.102148
0.198341 -0.328197 0.102135
0.198351 -0.328328 0.102122
0.198361 -0.328458 0.102109
0.198371 -0.328587 0.102097
0.198381 -0.328716 0.102084
0.198391 -0.328843 0.102071
0.1984 -0.32897 0.102059
0.19841 -0.329096 0.102047
0.198419 -0.329222 0.102034
0.198429 -0.329347 0.102022
0.198438 -0.32947 0.10201
0.198448 -0.329594 0.101998
0.198457 -0.329716 0.101986
0.198466 -0.329838 0.101974
0.198475 -0.329959 0.101962
0.198485 -0.330079 0.10195
0.198494 -0.330199 0.101939
0.198503 -0.330317 0.101927
0.198512 -0.330435 0.101916
0.198521 -0.330553 0.101904
0.198529 -0.330669 0.101893
0.198538 -0.330785 0.101881
0.198547 -0.330901 0.10187
0.198556 -0.331015 0.101859
0.198564 -0.331129 0.101848
0.198573 -0.331242 0.101837
0.198582 -0.331355 0.101826
0.19859 -0.331467 0.101815
0.198599 -0.331578 0.101804
0.198607 -0.331689 0.101793
0.198615 -0.331799 0.101782
0.198624 -0.331908 0.101771
0.198632 -0.332016 0.101761
0.19864 -0.332124 0.10175
0.198648 -0.332231 0.10174
0.198656 -0.332338 0.101729
0.198664 -0.332444 0.101719
0.198672 -0.332549 0.101709
0.19868 -0.332654 0.101698
0.198688 -0.332758 0.101688
0.198696 -0.332862 0.101678
0.198704 -0.332964 0.101668
0.198712 -0.333067 0.101658
0.19872 -0.333168 0.101648
0.198727 -0.333269 0.101638
0.198735 -0.33337 0.101628
0.198742 -0.333469 0.101619
0.19875 -0.333569 0.101609
0.198757 -0.333667 0.101599
0.198765 -0.333765 0.10159
0.198772 -0.333863 0.10158
0.19878 -0.333959 0.101571
0.198787 -0.334056 0.101561
0.198794 -0.334151 0.101552
0.198802 -0.334246 0.101542
0.198809 -0.334341 0.101533
0.198816 -0.334435 0.101524
0.198823 -0.334528 0.101515
0.19883 -0.334621 0.101506
0.198837 -0.334713 0.101497
0.198844 -0.334805 0.101488
0.198851 -0.334896 0.101479
0.198858 -0.334987 0.10147
0.198865 -0.335077 0.101461
0.198872 -0.335166 0.101452
0.198878 -0.335255 0.101444
0.198885 -0.335344 0.101435
0.198892 -0.335432 0.101426
0.198898 -0.335519 0.101418
0.198905 -0.335606 0.101409
0.198912 -0.335693 0.101401
0.198918 -0.335778 0.101392
0.198925 -0.335864 0.101384
0.198931 -0.335949 0.101376
0.198937 -0.336033 0.101368
0.198944 -0.336117 0.101359
0.19895 -0.3362 0.101351
0.198956 -0.336283 0.101343
0.198963 -0.336365 0.101335
0.198969 -0.336447 0.101327
0.198975 -0.336528 0.101319
0.198981 -0.336609 0.101311
0.198987 -0.336689 0.101303
0.198993 -0.336769 0.101295
0.199 -0.336849 0.101288
0.199006 -0.336928 0.10128
0.199011 -0.337006 0.101272
0.199017 -0.337084 0.101265
0.199023 -0.337161 0.101257
0.199029 -0.337238 0.10125
0.199035 -0.337315 0.101242
0.199041 -0.337391 0.101235
0.199047 -0.337467 0.101227
0.199052 -0.337542 0.10122
0.199058 -0.337617 0.101212
0.199064 -0.337691 0.101205
0.199069 -0.337765 0.101198
0.199075 -0.337838 0.101191
0.19908 -0.337911 0.101184
0.199086 -0.337984 0.101177
0.199091 -0.338056 0.101169
0.199097 -0.338128 0.101162
0.199102 -0.338199 0.101155
0.199108 -0.33827 0.101149
0.199113 -0.33834 0.101142
0.199118 -0.33841 0.101135
0.199124 -0.338479 0.101128
0.199129 -0.338549 0.101121
0.199134 -0.338617 0.101114
0.199139 -0.338686 0.101108
0.199144 -0.338753 0.101101
0.19915 -0.338821 0.101095
0.199155 -0.338888 0.101088
0.19916 -0.338955 0.101081
0.199165 -0.339021 0.101075
0.19917 -0.339087 0.101069
0.199175 -0.339152 0.101062
0.19918 -0.339217 0.101056
0.199185 -0.339282 0.101049
0.19919 -0.339346 0.101043
0.199194 -0.33941 0.101037
0.199199 -0.339474 0.101031
0.199204 -0.339537 0.101024
0.199209 -0.3396 0.101018
0.199214 -0.339662 0.101012
0.199218 -0.339724 0.101006
0.199223 -0.339786 0.101
0.199228 -0.339847 0.100994
0.199232 -0.339908 0.100988
0.199237 -0.339969 0.100982
0.199241 -0.340029 0.100976
0.199246 -0.340089 0.10097
0.199251 -0.340148 0.100965
0.199255 -0.340207 0.100959
0.199259 -0.340266 0.100953
0.199264 -0.340324 0.100947
0.199268 -0.340382 0.100942
0.199273 -0.34044 0.100936
0.199277 -0.340498 0.10093
0.199281 -0.340555 0.100925
0.199286 -0.340611 0.100919
0.19929 -0.340668 0.100914
0.199294 -0.340724 0.100908
0.199299 -0.340779 0.100903
0.199303 -0.340835 0.100897
0.199307 -0.34089 0.100892
0.199311 -0.340944 0.100887
0.199315 -0.340999 0.100881
0.199319 -0.341053 0.100876
0.199323 -0.341106 0.100871
0.199327 -0.34116 0.100866
0.199332 -0.341213 0.10086
0.199336 -0.341265 0.100855
0.199339 -0.341318 0.10085
0.199343 -0.34137 0.100845
0.199347 -0.341422 0.10084
0.199351 -0.341473 0.100835
0.199355 -0.341524 0.10083
0.199359 -0.341575 0.100825
0.199363 -0.341626 0.10082
0.199367 -0.341676 0.100815
0.199371 -0.341726 0.10081
0.199374 -0.341775 0.100805
0.199378 -0.341825 0.1008
0.199382 -0.341874 0.100796
0.199386 -0.341923 0.100791
0.199389 -0.341971 0.100786
0.199393 -0.342019 0.100781
0.199397 -0.342067 0.100777
0.1994 -0.342115 0.100772
0.199404 -0.342162 0.100767
0.199407 -0.342209 0.100763
0.199411 -0.342256 0.100758
0.199414 -0.342302 0.100754
