0.219776	0.264316	0.41648
0.217692	0.26228	0.416447
0.215636	0.260224	0.416393
0.213608	0.258146	0.416318
0.211608	0.256047	0.416221
0.209637	0.253926	0.416102
0.207695	0.251782	0.415961
0.205784	0.249616	0.415797
0.203903	0.247427	0.41561
0.202053	0.245214	0.4154
0.200235	0.242978	0.415165
0.198449	0.240717	0.414907
0.196695	0.238431	0.414623
0.194975	0.23612	0.414314
0.193288	0.233784	0.41398
0.191635	0.231421	0.41362
0.190017	0.229033	0.413233
0.188435	0.226618	0.41282
0.186888	0.224175	0.412379
0.185378	0.221705	0.411911
0.183904	0.219208	0.411415
0.182468	0.216682	0.410891
0.18107	0.214127	0.410338
0.17971	0.211543	0.409756
0.178389	0.20893	0.409144
0.177107	0.206287	0.408502
0.175866	0.203613	0.40783
0.174665	0.200909	0.407128
0.173505	0.198174	0.406394
0.172387	0.195407	0.405628
0.17131	0.192608	0.404831
0.170277	0.189777	0.404001
0.169286	0.186914	0.403139
0.168339	0.184017	0.402243
0.167437	0.181087	0.401314
0.166579	0.178123	0.400351
0.165767	0.175125	0.399353
0.165	0.172092	0.398321
0.164279	0.169023	0.397254
0.163606	0.16592	0.396151
0.16298	0.162781	0.395012
0.162401	0.159605	0.393837
0.161871	0.156393	0.392625
0.16139	0.153143	0.391376
0.160959	0.149856	0.39009
0.160577	0.146532	0.388766
0.160246	0.143169	0.387403
0.159967	0.139767	0.386001
0.159738	0.136326	0.384561
0.159562	0.132846	0.383081
0.159438	0.129326	0.381561
0.159367	0.125767	0.380001
0.159346	0.122169	0.378403
0.159377	0.118532	0.376766
0.159459	0.114856	0.37509
0.15959	0.111143	0.373376
0.159771	0.107393	0.371625
0.160001	0.103605	0.369837
0.16028	0.0997806	0.368012
0.160606	0.09592	0.366151
0.160979	0.0920235	0.364254
0.1614	0.0880915	0.362321
0.161867	0.0841245	0.360353
0.162379	0.0801228	0.358351
0.162937	0.0760868	0.356314
0.163539	0.072017	0.354243
0.164186	0.0679137	0.352139
0.164877	0.0637773	0.350001
0.16561	0.0596082	0.347831
0.166387	0.0554068	0.345628
0.167205	0.0511736	0.343394
0.168065	0.0469089	0.341128
0.168966	0.042613	0.33883
0.169907	0.0382865	0.336502
0.170889	0.0339298	0.334144
0.17191	0.0295431	0.331756
0.17297	0.0251269	0.329338
0.174068	0.0206816	0.326891
0.175204	0.0162077	0.324415
0.176378	0.0117054	0.321911
0.177588	0.00717525	0.319379
0.178835	0.0026176	0.31682
0.180117	-0.00196716	0.314233
0.181435	-0.00657862	0.31162
0.182788	-0.0112164	0.30898
0.184175	-0.01588	0.306314
0.185595	-0.0205692	0.303623
0.187049	-0.0252835	0.300907
0.188535	-0.0300225	0.298165
0.190053	-0.0347858	0.2954
0.191603	-0.039573	0.29261
0.193184	-0.0443837	0.289797
0.194795	-0.0492176	0.286961
0.196437	-0.0540741	0.284102
0.198108	-0.058953	0.281221
0.199808	-0.0638538	0.278318
0.201536	-0.0687761	0.275393
0.203292	-0.0737196	0.272447
0.205076	-0.0786837	0.26948
0.206886	-0.0836682	0.266493
0.208723	-0.0886726	0.263486
0.210586	-0.0936966	0.260459
0.212473	-0.0987397	0.257414
0.214386	-0.103801	0.254349
0.216323	-0.108882	0.251266
0.218283	-0.11398	0.248165
0.220267	-0.119095	0.245047
0.222273	-0.124228	0.241911
0.224301	-0.129378	0.238759
0.226351	-0.134543	0.23559
0.228422	-0.139725	0.232405
0.230514	-0.144922	0.229205
0.232625	-0.150135	0.225989
0.234756	-0.155362	0.222759
0.236906	-0.160604	0.219514
0.239074	-0.165859	0.216256
0.241261	-0.171128	0.212984
0.243464	-0.17641	0.209698
0.245685	-0.181705	0.2064
0.247921	-0.187013	0.20309
0.250174	-0.192332	0.199767
0.252442	-0.197663	0.196433
0.254724	-0.203005	0.193088
0.257021	-0.208357	0.189732
0.259331	-0.213721	0.186366
0.261655	-0.219094	0.182989
0.263991	-0.224476	0.179603
0.266339	-0.229868	0.176208
0.268699	-0.235269	0.172804
0.27107	-0.240678	0.169392
0.273452	-0.246094	0.165972
0.275843	-0.251519	0.162544
0.278244	-0.256951	0.159109
0.280654	-0.262389	0.155667
0.283072	-0.267834	0.152219
0.285499	-0.273285	0.148764
0.287932	-0.278741	0.145305
0.290373	-0.284202	0.14184
0.292819	-0.289669	0.13837
0.295272	-0.295139	0.134896
0.29773	-0.300614	0.131417
0.300192	-0.306092	0.127936
0.302659	-0.311574	0.124451
0.30513	-0.317058	0.120963
0.307603	-0.322545	0.117473
0.310079	-0.328033	0.113981
0.312558	-0.333524	0.110487
0.315038	-0.339015	0.106992
0.317519	-0.344507	0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
0.317519  -0.344507 0.103496
